,Sim_time,Rec_time,Autopilot,Obstacle_Detected,Distance_from_Obstacle
0,0:20:07.076818,6.470407247543335,False,traffic.traffic_light,15.264902114868164
1,0:20:07.126818,6.470407247543335,False,traffic.traffic_light,14.428215026855469
2,0:20:07.176818,6.470407247543335,False,traffic.traffic_light,13.910564422607422
3,0:20:07.226818,6.470407247543335,False,traffic.traffic_light,13.600635528564453
4,0:20:07.426818,6.470407247543335,False,vehicle.seat.leon,23.239604949951172
5,0:20:07.476818,6.470407247543335,False,vehicle.seat.leon,22.075153350830078
6,0:20:07.526818,6.470407247543335,False,vehicle.seat.leon,21.511934280395508
7,0:20:07.576818,6.470407247543335,False,vehicle.seat.leon,21.53131103515625
8,0:20:07.626818,6.996562957763672,False,vehicle.seat.leon,22.0659122467041
9,0:20:07.676818,6.996562957763672,False,vehicle.seat.leon,22.086103439331055
10,0:20:08.326818,7.55228590965271,False,vehicle.citroen.c3,18.69501495361328
11,0:20:08.376818,7.55228590965271,False,vehicle.citroen.c3,17.83782958984375
12,0:20:08.426818,7.55228590965271,False,vehicle.citroen.c3,17.507125854492188
13,0:20:08.476818,7.55228590965271,False,vehicle.citroen.c3,16.95690155029297
14,0:20:08.526818,7.55228590965271,False,vehicle.citroen.c3,16.63343620300293
15,0:20:08.576818,7.55228590965271,False,vehicle.citroen.c3,16.682493209838867
16,0:20:08.626818,8.0841805934906,False,vehicle.audi.a2,26.243976593017578
17,0:20:08.676818,8.0841805934906,False,vehicle.audi.a2,25.96820831298828
18,0:20:08.726818,8.0841805934906,False,vehicle.audi.a2,25.53152084350586
19,0:20:08.776818,8.0841805934906,False,vehicle.audi.a2,25.19116973876953
20,0:20:08.826818,8.0841805934906,False,vehicle.audi.a2,25.014198303222656
21,0:20:08.876818,8.0841805934906,False,vehicle.audi.a2,25.242015838623047
22,0:20:09.926818,9.688091516494751,False,vehicle.audi.a2,14.767904281616211
23,0:20:09.976818,9.688091516494751,False,vehicle.audi.a2,13.998235702514648
24,0:20:10.026818,9.688091516494751,False,vehicle.audi.a2,13.324082374572754
25,0:20:10.076818,9.688091516494751,False,vehicle.audi.a2,12.70532512664795
26,0:20:10.126818,9.688091516494751,False,vehicle.audi.a2,12.125222206115723
27,0:20:10.176818,9.688091516494751,False,vehicle.audi.a2,11.572351455688477
28,0:20:10.226818,9.688091516494751,False,vehicle.audi.a2,11.039063453674316
29,0:20:10.276818,9.688091516494751,False,vehicle.audi.a2,10.522844314575195
30,0:20:10.326818,9.688091516494751,False,vehicle.audi.a2,10.022201538085938
31,0:20:10.376818,9.688091516494751,False,vehicle.audi.a2,9.482213973999023
32,0:20:10.426818,10.200979232788086,False,vehicle.audi.a2,8.932843208312988
33,0:20:10.476818,10.200979232788086,False,vehicle.audi.a2,8.381364822387695
34,0:20:10.526818,10.200979232788086,False,vehicle.audi.a2,7.8202290534973145
35,0:20:10.576818,10.200979232788086,False,vehicle.audi.a2,7.225198268890381
36,0:20:10.626818,10.200979232788086,False,vehicle.audi.a2,6.639341354370117
37,0:20:10.676818,10.200979232788086,False,vehicle.audi.a2,6.057956695556641
38,0:20:10.726818,10.200979232788086,False,vehicle.audi.a2,5.478641986846924
39,0:20:10.776818,10.200979232788086,False,vehicle.audi.a2,4.898210048675537
40,0:20:10.826818,10.200979232788086,False,vehicle.audi.a2,4.315694808959961
41,0:20:10.876818,10.706814050674438,False,vehicle.audi.a2,3.729409694671631
42,0:20:10.926818,10.706814050674438,False,vehicle.audi.a2,3.1397016048431396
43,0:20:10.976818,10.706814050674438,False,vehicle.audi.a2,2.545971393585205
44,0:20:11.026818,10.706814050674438,False,vehicle.audi.a2,1.9469372034072876
45,0:20:11.076818,10.706814050674438,False,vehicle.audi.a2,1.4918893575668335
46,0:20:11.126818,10.706814050674438,False,vehicle.audi.a2,1.5401054620742798
47,0:20:11.176818,10.706814050674438,False,vehicle.audi.a2,1.6707690954208374
48,0:20:11.226818,10.706814050674438,False,vehicle.audi.a2,1.7570960521697998
49,0:20:11.276818,10.706814050674438,False,vehicle.audi.a2,1.7837094068527222
50,0:20:11.326818,10.706814050674438,False,vehicle.audi.a2,1.7455694675445557
51,0:20:11.376818,11.258113622665405,False,vehicle.audi.a2,1.6524335145950317
52,0:20:11.426818,11.258113622665405,False,vehicle.audi.a2,1.5197546482086182
53,0:20:11.476818,11.258113622665405,False,vehicle.audi.a2,1.3566100597381592
54,0:20:11.526818,11.258113622665405,False,vehicle.audi.a2,1.2206939458847046
55,0:20:11.576818,11.258113622665405,False,vehicle.audi.a2,1.0809037685394287
56,0:20:11.626818,11.258113622665405,False,vehicle.audi.a2,0.9067766070365906
57,0:20:11.676818,11.258113622665405,False,vehicle.audi.a2,0.6697641611099243
58,0:20:11.726818,11.258113622665405,False,vehicle.audi.a2,0.3502778112888336
59,0:20:11.776818,11.258113622665405,False,vehicle.audi.a2,0.0
60,0:20:11.826818,11.762426137924194,False,vehicle.audi.a2,0.0
61,0:20:11.876818,11.762426137924194,False,vehicle.audi.a2,0.0
62,0:20:11.926818,11.762426137924194,False,vehicle.audi.a2,0.0
63,0:20:11.976818,11.762426137924194,False,vehicle.audi.a2,0.0
64,0:20:12.026818,11.762426137924194,False,vehicle.audi.a2,0.0
65,0:20:12.076818,11.762426137924194,False,vehicle.audi.a2,0.0
66,0:20:12.126818,11.762426137924194,False,vehicle.audi.a2,0.0
67,0:20:12.176818,11.762426137924194,False,vehicle.audi.a2,0.0
