,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:32:13.491031,0.03880453109741211,29.850746154785156,34.843204498291016,False,0.0,90°  E,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,0%,0%,N,0.0015039155259728432,Dodge Charger 2020
1,0:32:14.191031,0.5449984073638916,26.24671745300293,27.247955322265625,False,1.82392628441778e-06,90°  E,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,0%,0%,N,0.0015039155259728432,Dodge Charger 2020
2,0:32:14.991031,1.072580099105835,30.674846649169922,38.167938232421875,False,2.542407736482876e-06,90°  E,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,0%,0%,N,0.0015039155259728432,Dodge Charger 2020
3,0:32:15.741031,1.608741044998169,30.303030014038086,32.0512809753418,False,9.97368486994926e-07,90°  E,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,0%,0%,N,0.0015039155259728432,Dodge Charger 2020
4,0:32:16.541031,2.125638961791992,30.303030014038086,36.764705657958984,False,1.4186099505913302e-06,90°  E,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,0%,0%,N,0.0015039155259728432,Dodge Charger 2020
5,0:32:17.291031,2.657911539077759,26.109661102294922,35.587188720703125,False,5.028928978826191e-07,90°  E,"(  0.0,  0.0,  9.8)","(  0.0,  0.0,  0.0)","( 262.2,  41.8)","(-0.000376,  0.002364)",0 m,81%,0%,N,0.0015039155259728432,Dodge Charger 2020
6,0:32:18.041031,3.1720895767211914,32.0512809753418,36.49635314941406,False,15.168031884472217,90°  E,"(  5.7,  0.0,  9.8)","(  0.0,  0.0,  0.1)","( 263.7,  41.8)","(-0.000376,  0.002378)",0 m,82%,0%,1,0.0015039155259728432,Dodge Charger 2020
7,0:32:18.691031,3.6886396408081055,24.15458869934082,25.773195266723633,False,22.71897199610078,90°  E,"( 13.6,  0.0,  9.8)","(  0.0, -2.0,  0.2)","( 267.3,  41.8)","(-0.000376,  0.002410)",0 m,85%,0%,2,0.0015039155259728432,Dodge Charger 2020
8,0:32:19.441031,4.220446586608887,28.169015884399414,34.722225189208984,False,38.958094826064965,90°  E,"(  5.5,  0.1,  9.8)","(  0.0, -0.0,  0.3)","( 274.2,  41.9)","(-0.000376,  0.002472)",0 m,86%,0%,3,0.0015039155259728432,Dodge Charger 2020
9,0:32:20.091031,4.750387907028198,27.173912048339844,27.247955322265625,False,49.26509140965889,90°  E,"(  2.1,  0.1,  9.8)","(  0.0,  0.6,  0.4)","( 282.3,  41.9)","(-0.000377,  0.002545)",0 m,86%,0%,3,0.0015039155259728432,Dodge Charger 2020
10,0:32:20.691031,5.273886442184448,25.0,30.395137786865234,False,57.20718141659214,91° SE,"(  3.9,  0.1,  9.8)","(  0.0, -0.0,  0.4)","( 292.0,  42.0)","(-0.000378,  0.002632)",0 m,93%,0%,4,0.0015039155259728432,Dodge Charger 2020
11,0:32:21.441031,5.787564277648926,26.595745086669922,34.24657440185547,False,65.44943413455734,91° SE,"(  3.6,  0.2,  9.8)","(  0.0, -0.0,  0.5)","( 304.0,  42.2)","(-0.000380,  0.002740)",0 m,98%,0%,5,0.0015039155259728432,Dodge Charger 2020
12,0:32:22.141031,6.304622173309326,28.089887619018555,29.850746154785156,False,74.55567687653311,91° SE,"(  3.5, -0.7,  9.8)","( -0.8,  0.3, -2.2)","( 317.7,  42.5)","(-0.000382,  0.002863)",0 m,100%,0%,5,-0.019653644412755966,Dodge Charger 2020
