,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:12:54.820476,0.03798103332519531,26.109661102294922,24.630542755126953,False,0.00020862028719902082,270°  W,"(  0.1, -0.0,  9.8)","(  0.0,  0.0, -0.0)","( 601.0, -24.0)","( 0.000215,  0.005390)",0 m,0%,0%,N,0.0015039155259728432,Ford Crown
1,0:12:55.296268,0.5468769073486328,28.901735305786133,26.8817195892334,False,0.002640529594709149,270°  W,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","( 601.0, -24.0)","( 0.000215,  0.005390)",0 m,0%,0%,N,0.0015039155259728432,Ford Crown
2,0:12:55.803893,1.0669102668762207,29.32551383972168,25.188915252685547,False,0.0019782943228610016,270°  W,"( -0.0,  0.0,  9.8)","( -0.0,  0.0, -0.0)","( 601.0, -24.0)","( 0.000215,  0.005390)",0 m,0%,0%,N,0.0015039155259728432,Ford Crown
3,0:12:56.343068,1.6069865226745605,30.21148109436035,28.65329360961914,False,0.00048236848167774256,270°  W,"(  0.1, -0.0,  9.8)","(  0.0,  0.0,  0.0)","( 601.0, -24.0)","( 0.000215,  0.005390)",0 m,0%,0%,N,0.0015039155259728432,Ford Crown
4,0:12:56.857476,2.113978147506714,27.173912048339844,24.752473831176758,False,0.0006136379405190242,270°  W,"(  0.1, -0.0,  9.8)","(  0.0, -0.0,  0.0)","( 601.0, -24.0)","( 0.000215,  0.005390)",0 m,64%,0%,N,0.0015039155259728432,Ford Crown
5,0:12:57.366285,2.619762659072876,24.509803771972656,25.706941604614258,False,3.1126445537881087,270°  W,"(  2.7, -0.2,  9.8)","( -0.0,  0.1, -0.4)","( 600.9, -24.0)","( 0.000215,  0.005389)",0 m,78%,0%,1,0.0015039155259728432,Ford Crown
6,0:12:57.897184,3.1506361961364746,25.510204315185547,24.93765640258789,False,8.230340248545852,270°  W,"(  2.5, -0.0,  9.8)","( -0.0, -0.0,  0.1)","( 600.0, -24.0)","( 0.000215,  0.005381)",0 m,80%,0%,1,0.0015039155259728432,Ford Crown
7,0:12:58.428153,3.682149887084961,28.089887619018555,28.98550796508789,False,13.261714014267374,270°  W,"(  2.7,  0.0,  9.8)","( -0.0, -0.0,  0.1)","( 598.4, -24.0)","( 0.000216,  0.005367)",0 m,80%,0%,1,0.0015039155259728432,Ford Crown
8,0:12:58.946900,4.198062419891357,24.875621795654297,24.570024490356445,False,18.035819052595823,271° NW,"(  1.6,  0.0,  9.9)","( -0.0, -0.2,  0.2)","( 596.1, -24.0)","( 0.000216,  0.005346)",0 m,47%,0%,1,0.0015039155259728432,Ford Crown
9,0:12:59.470939,4.721839904785156,23.31002426147461,23.980815887451172,False,18.634997399964902,271° NW,"(  0.6,  0.0,  9.8)","( -0.0,  0.2,  0.2)","( 593.4, -24.0)","( 0.000216,  0.005322)",0 m,44%,0%,1,0.0015039155259728432,Ford Crown
10,0:12:59.981792,5.237382173538208,25.252525329589844,24.875621795654297,False,20.27863422074812,271° NW,"(  1.2,  0.0,  9.8)","(  0.0, -0.0,  0.2)","( 590.7, -24.1)","( 0.000216,  0.005297)",0 m,45%,0%,1,0.0015039155259728432,Ford Crown
11,0:13:00.517856,5.76859974861145,27.77777671813965,25.773195266723633,False,22.232942380780987,271° NW,"(  0.9,  0.0,  9.8)","( -0.0, -0.1,  0.2)","( 587.5, -24.1)","( 0.000217,  0.005268)",0 m,45%,0%,1,0.0015039155259728432,Ford Crown
12,0:13:01.040067,6.291641712188721,25.0,27.77777671813965,False,25.05396285638101,271° NW,"(  2.7,  0.0,  9.8)","( -0.0,  0.2,  0.2)","( 584.0, -24.2)","( 0.000217,  0.005237)",0 m,67%,0%,1,0.0015039155259728432,Ford Crown
13,0:13:01.542488,6.7976133823394775,27.932960510253906,26.737966537475586,False,30.249593516174013,271° NW,"(  6.9,  0.0, 10.0)","( -0.0,  0.3,  0.3)","( 579.7, -24.2)","( 0.000218,  0.005199)",0 m,79%,0%,2,0.0015039155259728432,Ford Crown
14,0:13:02.054347,7.310202360153198,24.630542755126953,25.510204315185547,False,38.10420955518726,271° NW,"(  3.2, -0.7,  9.8)","(  0.4, -0.0, -3.3)","( 575.1, -24.3)","( 0.000219,  0.005157)",0 m,90%,0%,2,-0.019653644412755966,Ford Crown
15,0:13:02.593643,7.818372488021851,28.735633850097656,27.700830459594727,False,44.860069523321556,268° SW,"(  4.0, -0.1,  9.8)","( -0.5,  0.0, -1.4)","( 568.8, -24.3)","( 0.000218,  0.005101)",0 m,95%,0%,2,0.0015039155259728432,Ford Crown
