,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:02:23.737129,0.03077244758605957,25.0,26.3157901763916,False,0.0002896785876048829,272° NW,"( -0.0,  0.0,  9.8)","( -0.0,  0.0, -0.0)","( 77.3,  13.2)","(-0.000118,  0.000685)",0 m,0%,0%,1,0.0015039155259728432,Mini Cooper S 2021
1,0:02:24.242946,0.5359442234039307,29.940120697021484,26.24671745300293,False,0.0016407050564542925,272° NW,"( -0.0, -0.0,  9.8)","( -0.0,  0.0, -0.0)","( 77.3,  13.2)","(-0.000118,  0.000685)",0 m,0%,0%,1,0.0015039155259728432,Mini Cooper S 2021
2,0:02:24.772871,1.0742995738983154,25.706941604614258,25.06265640258789,False,0.00042321398572960593,272° NW,"( -0.0, -0.0,  9.8)","( -0.0,  0.0, -0.0)","( 77.3,  13.2)","(-0.000118,  0.000685)",0 m,0%,0%,1,0.0015039155259728432,Mini Cooper S 2021
3,0:02:25.300709,1.6033930778503418,27.932960510253906,27.624309539794922,False,0.002763748172711089,272° NW,"( -0.0, -0.0,  9.8)","( -0.0,  0.0, -0.0)","( 77.3,  13.2)","(-0.000118,  0.000685)",0 m,0%,0%,1,0.0015039155259728432,Mini Cooper S 2021
4,0:02:25.874848,2.1378095149993896,26.455026626586914,28.40909194946289,False,0.033897323838641094,272° NW,"(  0.2, -0.1,  9.8)","(  0.0,  0.2, -0.3)","( 77.3,  13.2)","(-0.000118,  0.000685)",0 m,48%,0%,1,-0.03484528139233589,Mini Cooper S 2021
5,0:02:26.378584,2.6424062252044678,27.397258758544922,28.089887619018555,False,4.003428083353528,272° NW,"(  1.9, -0.2,  9.8)","(  0.0,  0.0, -0.8)","( 77.0,  13.2)","(-0.000118,  0.000682)",0 m,70%,0%,1,-0.04709017649292946,Mini Cooper S 2021
6,0:02:26.865799,3.1536035537719727,28.735633850097656,25.57544708251953,False,9.019963114942032,271° NW,"(  2.9, -0.1,  9.8)","( -0.0,  0.0, -2.0)","( 76.0,  13.2)","(-0.000119,  0.000674)",0 m,78%,0%,1,-0.03484528139233589,Mini Cooper S 2021
7,0:02:27.374005,3.6852922439575195,27.247955322265625,26.8817195892334,False,15.352864478034675,270°  W,"(  4.0, -0.2,  9.8)","(  0.0,  0.0, -1.9)","( 74.2,  13.2)","(-0.000119,  0.000657)",0 m,80%,0%,1,-0.019653644412755966,Mini Cooper S 2021
8,0:02:27.900579,4.205842733383179,23.474178314208984,23.58490562438965,False,20.509940076248068,269° SW,"(  3.0,  0.2,  9.8)","( -0.1, -0.0, -0.0)","( 71.5,  13.3)","(-0.000120,  0.000633)",0 m,82%,0%,1,-0.0015156649751588702,Mini Cooper S 2021
9,0:02:28.442807,4.77236533164978,27.700830459594727,27.77777671813965,False,29.778207763286836,269° SW,"(  3.7, -0.3, 10.1)","(  0.1,  0.1,  0.3)","( 67.4,  13.4)","(-0.000120,  0.000597)",0 m,82%,0%,2,0.0015039155259728432,Mini Cooper S 2021
10,0:02:28.969258,5.273178577423096,24.330900192260742,23.640661239624023,False,36.390580756216295,269° SW,"(  3.6, -0.1,  9.8)","( -0.1,  0.1, -0.9)","( 62.8,  13.5)","(-0.000121,  0.000555)",0 m,84%,0%,2,-0.004535471089184284,Mini Cooper S 2021
11,0:02:29.460798,5.787250518798828,26.109661102294922,27.027027130126953,False,42.123176713424826,268° SW,"(  3.1,  0.9,  7.9)","(  5.3,  0.1,  0.3)","( 57.0,  13.6)","(-0.000123,  0.000503)",0 m,84%,0%,2,0.0015039155259728432,Mini Cooper S 2021
12,0:02:29.998591,6.29726767539978,25.0,24.630542755126953,False,47.979022820355404,271° NW,"(  2.7,  0.3,  9.8)","(  0.3,  0.0,  2.7)","( 50.6,  13.7)","(-0.000122,  0.000445)",0 m,81%,0%,2,0.0015039155259728432,Mini Cooper S 2021
