,Sim_time,Rec_time,Autopilot,Obstacle_Detected,Distance_from_Obstacle
0,0:02:54.538741,12.004805088043213,False,vehicle.dodge.charger_police,29.83169937133789
1,0:02:54.588741,12.004805088043213,False,vehicle.dodge.charger_police,29.380796432495117
2,0:02:54.638741,12.004805088043213,False,vehicle.dodge.charger_police,28.927570343017578
3,0:02:54.688741,12.004805088043213,False,vehicle.dodge.charger_police,28.474365234375
4,0:02:54.738741,12.004805088043213,False,vehicle.dodge.charger_police,28.02167510986328
5,0:02:54.788741,12.004805088043213,False,vehicle.dodge.charger_police,27.485244750976562
6,0:02:54.838741,12.542945146560669,False,vehicle.dodge.charger_police,26.945158004760742
7,0:02:54.888741,12.542945146560669,False,vehicle.dodge.charger_police,26.44277572631836
8,0:02:54.938741,12.542945146560669,False,vehicle.dodge.charger_police,25.973283767700195
9,0:02:54.988741,12.542945146560669,False,vehicle.dodge.charger_police,25.518661499023438
10,0:02:55.038741,12.542945146560669,False,vehicle.dodge.charger_police,25.048351287841797
11,0:02:55.088741,12.542945146560669,False,vehicle.dodge.charger_police,24.607698440551758
12,0:02:55.138741,12.542945146560669,False,vehicle.dodge.charger_police,24.198278427124023
13,0:02:55.188741,12.542945146560669,False,vehicle.dodge.charger_police,23.826526641845703
14,0:02:55.238741,12.542945146560669,False,vehicle.dodge.charger_police,23.50183868408203
15,0:02:55.288741,12.542945146560669,False,vehicle.dodge.charger_police,23.242534637451172
16,0:02:55.338741,13.054336309432983,False,vehicle.dodge.charger_police,22.873371124267578
17,0:02:55.388741,13.054336309432983,False,vehicle.dodge.charger_police,22.539308547973633
18,0:02:55.438741,13.054336309432983,False,vehicle.dodge.charger_police,22.211469650268555
19,0:02:55.488741,13.054336309432983,False,vehicle.dodge.charger_police,21.84619903564453
20,0:02:55.538741,13.054336309432983,False,vehicle.dodge.charger_police,21.4780216217041
21,0:02:55.588741,13.054336309432983,False,vehicle.dodge.charger_police,21.121166229248047
22,0:02:55.638741,13.054336309432983,False,vehicle.dodge.charger_police,20.77448081970215
23,0:02:55.688741,13.054336309432983,False,vehicle.dodge.charger_police,20.441177368164062
24,0:02:55.738741,13.054336309432983,False,vehicle.dodge.charger_police,20.121679306030273
25,0:02:55.788741,13.559157609939575,False,vehicle.dodge.charger_police,19.817827224731445
26,0:02:55.838741,13.559157609939575,False,vehicle.dodge.charger_police,19.557035446166992
27,0:02:55.888741,13.559157609939575,False,vehicle.dodge.charger_police,19.361797332763672
28,0:02:55.938741,13.559157609939575,False,vehicle.dodge.charger_police,19.238048553466797
29,0:02:55.988741,13.559157609939575,False,vehicle.dodge.charger_police,19.186105728149414
30,0:02:56.038741,13.559157609939575,False,vehicle.dodge.charger_police,19.182903289794922
31,0:02:56.088741,13.559157609939575,False,vehicle.dodge.charger_police,19.191390991210938
32,0:02:56.138741,13.559157609939575,False,vehicle.dodge.charger_police,19.20700454711914
