,Sim_time,Rec_time,Autopilot,Obstacle_Detected,Distance_from_Obstacle
0,0:00:39.879652,12.298646926879883,False,static.pole,29.2150821685791
1,0:00:39.907515,12.298646926879883,False,static.pole,28.368423461914062
2,0:00:39.948484,12.799525499343872,False,static.pole,27.87158203125
3,0:00:39.948484,12.799525499343872,False,static.pole,27.413951873779297
4,0:00:40.027675,12.799525499343872,False,static.pole,27.199363708496094
5,0:00:40.027675,12.799525499343872,False,static.pole,27.084400177001953
6,0:02:03.886018,96.3694064617157,False,static.pole,29.908096313476562
7,0:02:04.076405,96.89064264297485,False,static.pole,23.022415161132812
8,0:02:04.150208,96.89064264297485,False,static.pole,22.349342346191406
9,0:02:04.183482,96.89064264297485,False,static.pole,22.341552734375
10,0:02:07.876413,100.51999688148499,False,traffic.traffic_light,24.40277671813965
11,0:02:07.909510,100.51999688148499,False,traffic.traffic_light,23.02872085571289
12,0:02:07.945275,100.51999688148499,False,traffic.traffic_light,22.8780517578125
13,0:02:24.843700,117.56556344032288,False,traffic.traffic_light,29.0191707611084
14,0:02:24.843700,117.56556344032288,False,traffic.traffic_light,27.46074867248535
15,0:02:24.914663,117.56556344032288,False,traffic.traffic_light,26.564863204956055
16,0:02:24.948790,117.56556344032288,False,traffic.traffic_light,25.856416702270508
17,0:02:34.649556,127.47880291938782,False,traffic.traffic_light,22.748308181762695
18,0:02:34.687078,127.47880291938782,False,traffic.traffic_light,22.006975173950195
19,0:02:34.716076,127.47880291938782,False,traffic.traffic_light,21.381811141967773
20,0:02:34.748735,127.47880291938782,False,traffic.traffic_light,20.713468551635742
21,0:02:34.788915,127.47880291938782,False,traffic.traffic_light,20.242355346679688
22,0:02:34.788915,127.47880291938782,False,traffic.traffic_light,19.776575088500977
23,0:02:34.852005,127.47880291938782,False,traffic.traffic_light,19.208097457885742
24,0:02:34.852005,127.47880291938782,False,traffic.traffic_light,18.809587478637695
25,0:02:34.922142,127.47880291938782,False,traffic.traffic_light,18.38568878173828
26,0:02:34.956277,127.47880291938782,False,traffic.traffic_light,17.570711135864258
27,0:02:35.028760,127.47880291938782,False,traffic.traffic_light,17.175260543823242
28,0:02:35.028760,127.47880291938782,False,traffic.traffic_light,16.87865447998047
29,0:02:35.099976,127.98218250274658,False,traffic.traffic_light,16.548828125
30,0:02:35.099976,127.98218250274658,False,traffic.traffic_light,16.29080581665039
31,0:02:35.169986,127.98218250274658,False,traffic.traffic_light,16.054155349731445
32,0:02:35.201971,127.98218250274658,False,traffic.traffic_light,15.81295394897461
33,0:02:35.201971,127.98218250274658,False,traffic.traffic_light,15.626138687133789
34,0:02:35.271463,127.98218250274658,False,traffic.traffic_light,15.485906600952148
35,0:02:35.301175,127.98218250274658,False,traffic.traffic_light,15.387184143066406
36,0:02:35.337009,127.98218250274658,False,traffic.traffic_light,15.336562156677246
37,0:02:35.372978,127.98218250274658,False,traffic.traffic_light,15.306282043457031
