,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle,Weather/Time
0,0:07:41.701472,0.04301857948303223,22.52252197265625,22.988506317138672,False,0.001288422054708578,90°  E,"(  0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 131.7,  59.3)","(-0.000533,  0.001192)",0 m,0%,0%,N,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
1,0:07:42.229104,0.5467853546142578,30.86419677734375,17.421602249145508,False,0.0001362309477717284,90°  E,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","( 131.7,  59.3)","(-0.000533,  0.001192)",0 m,0%,0%,N,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
2,0:07:42.731797,1.053990125656128,29.32551383972168,29.239765167236328,False,0.001963085111734446,90°  E,"(  0.0,  0.0,  9.8)","(  0.0, -0.0,  0.0)","( 131.7,  59.3)","(-0.000533,  0.001192)",0 m,0%,0%,N,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
3,0:07:43.239611,1.5564579963684082,29.585798263549805,29.761905670166016,False,0.0007685967247820116,90°  E,"( -0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( 131.7,  59.3)","(-0.000533,  0.001192)",0 m,17%,0%,N,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
4,0:07:43.743999,2.0661816596984863,29.850746154785156,29.850746154785156,False,1.0280815887463826,90°  E,"( 10.6,  0.0,  9.8)","(  0.0, -1.8, -0.0)","( 131.8,  59.3)","(-0.000533,  0.001193)",0 m,100%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
5,0:07:44.273034,2.5915465354919434,29.15452003479004,28.571428298950195,False,14.716957990744987,90°  E,"(  7.6,  0.0,  9.7)","(  0.0, -0.1,  0.2)","( 132.9,  59.3)","(-0.000533,  0.001203)",0 m,100%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
6,0:07:44.758200,3.10951566696167,28.901735305786133,29.585798263549805,False,24.763658251777116,90°  E,"( 10.6,  1.5,  9.8)","(  0.6, -0.7,  6.5)","( 136.0,  59.3)","(-0.000533,  0.001230)",0 m,100%,0%,2,0.0470782145857811,Mercedes Coupe 2020,Clear Sunset
7,0:07:45.281193,3.6268250942230225,23.20185661315918,21.5982723236084,False,37.09032783797859,99° SE,"(  2.5,  5.6,  9.7)","(  1.2,  1.5, 33.2)","( 140.2,  59.7)","(-0.000538,  0.001268)",0 m,100%,0%,2,0.17033043503761292,Mercedes Coupe 2020,Clear Sunset
8,0:07:45.821140,4.162868976593018,20.61855697631836,20.40816307067871,False,3.0108547138206707,110° SE,"( 11.3, -3.0,  8.5)","( -1.4, -2.4, -0.2)","( 143.9,  61.0)","(-0.000550,  0.001301)",0 m,99%,0%,3,0.019641857594251633,Mercedes Coupe 2020,Clear Sunset
9,0:07:46.329493,4.667599678039551,20.9643611907959,20.61855697631836,False,1.8823208616060323,110° SE,"( -1.0,  0.2, 10.0)","(  3.0,  2.0,  1.8)","( 144.1,  61.0)","(-0.000550,  0.001303)",0 m,0%,0%,2,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
10,0:07:46.851987,5.193681955337524,22.026432037353516,22.172948837280273,False,0.1326790251150433,110° SE,"( -1.0,  0.4,  9.8)","(  0.6,  0.3,  0.1)","( 144.2,  61.1)","(-0.000551,  0.001304)",0 m,0%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
11,0:07:47.375094,5.713160753250122,21.231422424316406,19.01140594482422,False,0.3990715830051942,111° SE,"( -0.1,  0.3,  9.9)","( -1.1, -0.9,  0.0)","( 144.2,  61.1)","(-0.000551,  0.001304)",0 m,0%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
12,0:07:47.892554,6.225029945373535,21.32196044921875,21.551725387573242,False,0.7324191976649834,111° SE,"(  0.1,  1.1, 11.5)","(  9.1,  3.4, -2.5)","( 144.1,  61.0)","(-0.000551,  0.001302)",0 m,0%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
13,0:07:48.400612,6.739255905151367,21.5053768157959,21.14164924621582,False,0.017377918958933137,111° SE,"(  0.2,  0.3,  9.8)","(  0.3,  0.1, -0.0)","( 144.1,  61.0)","(-0.000551,  0.001303)",0 m,0%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
14,0:07:48.920629,7.271010398864746,24.15458869934082,23.148147583007812,False,0.003281135151111103,111° SE,"(  0.2,  0.3,  9.8)","( -0.0,  0.0, -0.4)","( 144.1,  61.0)","(-0.000551,  0.001303)",0 m,0%,0%,1,0.0015039155259728432,Mercedes Coupe 2020,Clear Sunset
