,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:36:36.164478,0.026533842086791992,28.169015884399414,32.36246109008789,False,0.0012646293873411838,180°  S,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,0%,0%,N,0.03788558393716812,Nissan Patrol 2021
1,0:36:36.686227,0.5442492961883545,33.67003631591797,32.15434265136719,False,0.001202247598232111,180°  S,"(  0.0,  0.0,  9.8)","( -0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,0%,0%,N,0.03788558393716812,Nissan Patrol 2021
2,0:36:37.196210,1.0633585453033447,28.169015884399414,32.67974090576172,False,7.872391268312786e-05,180°  S,"( -0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,0%,0%,N,0.03788558393716812,Nissan Patrol 2021
3,0:36:37.743249,1.5807981491088867,32.467533111572266,33.33333206176758,False,0.000164073962684462,180°  S,"( -0.0, -0.0,  9.8)","(  0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,0%,0%,N,0.03788558393716812,Nissan Patrol 2021
4,0:36:38.225999,2.0996458530426025,27.322404861450195,28.169015884399414,False,0.001167503356222885,180°  S,"( -0.0, -0.0,  9.8)","( -0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,0%,0%,N,0.03788558393716812,Nissan Patrol 2021
5,0:36:38.751664,2.6243796348571777,32.25806427001953,31.446542739868164,False,0.0013000602195291744,180°  S,"( -0.0,  0.0,  9.8)","( -0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,51%,0%,N,0.03788558393716812,Nissan Patrol 2021
6,0:36:39.275571,3.1413261890411377,29.32551383972168,28.490028381347656,False,0.0016144065199282848,180°  S,"(  0.0,  0.0,  9.8)","( -0.0, -0.0, -0.0)","(-52.1,  100.2)","(-0.000909, -0.000468)",0 m,61%,0%,N,0.03788558393716812,Nissan Patrol 2021
7,0:36:39.779002,3.646544933319092,32.467533111572266,32.15434265136719,False,2.85159901050322,180°  S,"(  3.6,  0.1,  9.8)","(  0.0, -0.2, -0.8)","(-52.1,  100.4)","(-0.000911, -0.000468)",0 m,70%,0%,1,0.03788558393716812,Nissan Patrol 2021
8,0:36:40.336108,4.1723926067352295,27.855154037475586,28.089887619018555,False,6.662678354932872,180°  S,"(  4.4,  0.1,  9.8)","(  0.1, -0.4,  1.7)","(-52.1,  101.1)","(-0.000917, -0.000468)",0 m,70%,0%,1,0.03788558393716812,Nissan Patrol 2021
9,0:36:40.830672,4.696787595748901,29.761905670166016,31.446542739868164,False,16.553667285326576,182° SW,"(  5.7,  0.3,  9.8)","(  0.1, -0.2,  3.4)","(-52.2,  102.7)","(-0.000931, -0.000469)",0 m,76%,0%,1,0.03788558393716812,Nissan Patrol 2021
