,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:26:08.001474,0.07194399833679199,23.364486694335938,25.125627517700195,False,4.840206206275504e-07,90°  E,"(  0.0,  0.0,  9.8)","( -0.0,  0.0, -0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,0%,0%,N,0.019641857594251633,Dodge Charger 2020
1,0:26:08.601474,0.5859792232513428,22.075054168701172,20.242916107177734,False,1.7710634823140832e-06,90°  E,"(  0.0,  0.0,  9.8)","( -0.0, -0.0,  0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,0%,0%,N,0.019641857594251633,Dodge Charger 2020
2,0:26:09.201474,1.1274833679199219,23.923444747924805,28.901735305786133,False,2.256216521566624e-06,90°  E,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,0%,0%,N,0.019641857594251633,Dodge Charger 2020
3,0:26:09.701474,1.6308488845825195,18.18181800842285,27.027027130126953,False,1.5529197006238746e-06,90°  E,"(  0.0,  0.0,  9.8)","(  0.0,  0.0, -0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,0%,0%,N,0.019641857594251633,Dodge Charger 2020
4,0:26:10.301474,2.1701128482818604,24.69135856628418,28.32861328125,False,2.622814797366906e-06,90°  E,"(  0.0,  0.0,  9.8)","( -0.0,  0.0,  0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,0%,0%,N,0.019641857594251633,Dodge Charger 2020
5,0:26:10.901474,2.6841654777526855,21.551725387573242,27.100271224975586,False,2.8445659365820487e-07,90°  E,"(  0.0,  0.0,  9.8)","(  0.0, -0.0, -0.0)","( -1.0,  69.7)","(-0.000626, -0.000000)",0 m,49%,0%,N,0.019641857594251633,Dodge Charger 2020
6,0:26:11.501474,3.202615976333618,23.419204711914062,28.089887619018555,False,0.00763149997623604,90°  E,"(  7.2,  0.1,  9.8)","(  0.1, -1.6,  0.2)","( -1.0,  69.7)","(-0.000626,  0.000000)",0 m,63%,0%,1,0.019641857594251633,Dodge Charger 2020
7,0:26:12.101474,3.726940870285034,22.075054168701172,23.809524536132812,False,9.43915614629792,90°  E,"(  4.7,  0.1,  9.8)","(  0.0, -0.3,  0.7)","(  0.0,  69.7)","(-0.000626,  0.000009)",0 m,73%,0%,1,0.019641857594251633,Dodge Charger 2020
8,0:26:12.601474,4.2272069454193115,22.727272033691406,22.172948837280273,False,18.11806171584574,91° SE,"(  4.3,  0.0,  9.9)","(  0.0,  0.1,  0.2)","(  2.1,  69.8)","(-0.000627,  0.000028)",0 m,73%,0%,1,0.0015039155259728432,Dodge Charger 2020
9,0:26:13.201474,4.779338359832764,20.790019989013672,20.04007911682129,False,22.58830426884588,91° SE,"( 13.2,  0.0,  9.8)","( -0.1, -2.0,  0.2)","(  5.5,  69.8)","(-0.000627,  0.000058)",0 m,73%,0%,2,0.0015039155259728432,Dodge Charger 2020
10,0:26:13.751474,5.322056770324707,22.27171516418457,23.696683883666992,False,31.411518021033782,91° SE,"( -0.9,  0.0,  9.8)","(  0.0,  0.9,  0.3)","( 10.0,  69.9)","(-0.000628,  0.000098)",0 m,0%,0%,2,0.0015039155259728432,Dodge Charger 2020
11,0:26:14.301474,5.826871871948242,20.491802215576172,28.735633850097656,False,25.271530993951597,91° SE,"( -3.2, -0.1,  9.8)","( -0.0, -0.3, -0.7)","( 14.2,  70.0)","(-0.000629,  0.000137)",0 m,0%,0%,2,-0.004535471089184284,Dodge Charger 2020
12,0:26:14.801474,6.333245038986206,20.920503616333008,27.548208236694336,False,16.486480861881358,91° SE,"( -5.2,  0.0,  9.8)","(  0.0, -0.1,  0.1)","( 17.1,  70.0)","(-0.000629,  0.000163)",0 m,0%,0%,1,0.0015039155259728432,Dodge Charger 2020
13,0:26:15.401474,6.876429319381714,20.491802215576172,23.474178314208984,False,9.672012002003335,91° SE,"( -2.3, -0.0,  9.8)","(  0.0, -0.1, -0.3)","( 19.1,  70.1)","(-0.000629,  0.000181)",0 m,0%,0%,1,-0.004535471089184284,Dodge Charger 2020
14,0:26:15.901474,7.379426956176758,21.645021438598633,25.906734466552734,False,8.64237561631216,91° SE,"(  1.5, -0.0,  9.8)","(  0.0, -0.4, -0.2)","( 20.3,  70.1)","(-0.000629,  0.000191)",0 m,47%,0%,1,-0.004535471089184284,Dodge Charger 2020
15,0:26:16.501474,7.920480966567993,20.080322265625,24.69135856628418,False,12.286535431162998,90°  E,"(  1.6, -0.0,  9.8)","( -0.0,  0.0, -0.3)","( 22.1,  70.1)","(-0.000630,  0.000207)",0 m,42%,0%,1,-0.004535471089184284,Dodge Charger 2020
16,0:26:17.051474,8.470272064208984,23.041475296020508,23.866348266601562,False,9.963914610669118,90°  E,"( -2.3,  0.1,  9.8)","(  0.0,  0.1,  0.1)","( 23.8,  70.1)","(-0.000629,  0.000223)",0 m,0%,0%,1,0.0015039155259728432,Dodge Charger 2020
