,Sim_time,Rec_time,Server_fps,Client_fps,Autopilot,Speed,Heading,Accelerometer,Gyroscope,Location,GNSS,Height,Throttle,Brake,Gear,Steering,Vehicle
0,0:42:58.520790,0.04778718948364258,20.491802215576172,21.231422424316406,False,3.608254549120715e-06,181° SW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-110.8,  46.7)","(-0.000428, -0.000995)",0 m,0%,0%,N,0.0317864865064621,Nissan Patrol 2021
1,0:42:59.020790,0.5697751045227051,19.49317741394043,19.30501937866211,False,4.396395766092516e-06,181° SW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-110.8,  46.7)","(-0.000428, -0.000995)",0 m,0%,0%,N,0.0317864865064621,Nissan Patrol 2021
2,0:42:59.470790,1.0835165977478027,19.230770111083984,21.645021438598633,True,1.8336398226143233e-09,181° SW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0, -0.0)","(-110.8,  46.7)","(-0.000428, -0.000995)",0 m,85%,0%,N,0.0,Nissan Patrol 2021
3,0:42:59.970790,1.586707353591919,17.605632781982422,21.7864933013916,True,8.122347784337302e-08,181° SW,"(  1.4, -0.0,  9.8)","(  0.0, -0.2, -0.0)","(-110.8,  46.7)","(-0.000428, -0.000995)",0 m,85%,0%,N,0.0,Nissan Patrol 2021
4,0:43:00.470790,2.1144680976867676,19.60784339904785,19.417476654052734,True,5.269307262833471,181° SW,"(  5.0,  0.1,  9.8)","(  0.0, -0.4, -0.2)","(-110.8,  47.0)","(-0.000431, -0.000995)",0 m,85%,0%,1,0.0,Nissan Patrol 2021
5,0:43:00.970790,2.647274971008301,19.34235954284668,18.975332260131836,True,16.25457252017012,181° SW,"(  8.3, -0.0,  9.8)","(  0.0, -0.7,  0.1)","(-110.8,  48.6)","(-0.000445, -0.000995)",0 m,85%,0%,1,0.0008006644784472883,Nissan Patrol 2021
6,0:43:01.420790,3.1703219413757324,18.450183868408203,17.39130401611328,True,21.347725862353645,181° SW,"( -1.4,  0.0,  9.8)","(  0.0,  1.3,  0.1)","(-110.8,  51.1)","(-0.000468, -0.000996)",0 m,0%,19%,2,0.0003670363512355834,Nissan Patrol 2021
7,0:43:01.920790,3.6892318725585938,17.182130813598633,18.903593063354492,True,18.768207808830883,181° SW,"(  2.7, -0.0,  9.8)","( -0.0, -0.9,  0.0)","(-110.8,  53.6)","(-0.000491, -0.000996)",0 m,85%,0%,2,0.0,Nissan Patrol 2021
8,0:43:02.420790,4.193640947341919,19.960081100463867,20.44989776611328,True,16.28358879309818,181° SW,"(  3.3,  0.0,  9.5)","( -0.0,  1.1,  0.0)","(-110.9,  56.4)","(-0.000516, -0.000996)",0 m,85%,0%,3,0.0,Nissan Patrol 2021
9,0:43:02.970790,4.712642431259155,19.80198097229004,24.875621795654297,True,18.43567102059057,181° SW,"(  1.0,  0.0,  9.8)","( -0.0,  0.2,  0.0)","(-110.9,  59.1)","(-0.000540, -0.000996)",0 m,85%,0%,3,0.0,Nissan Patrol 2021
