,Sim_time,Rec_time,Autopilot,Event
0,0:36:41.582687,5.2121336460113525,False,Crossed line 'Solid'
1,0:36:42.205852,5.7604334354400635,True,Crossed line 'Solid'
2,0:36:43.985196,7.896992444992065,True,Crossed line 'Solid'
3,0:37:21.735464,45.44299626350403,True,Crossed line 'Broken'
4,0:37:21.881811,45.44299626350403,True,Crossed line 'Broken'
5,0:38:01.363046,85.19656324386597,False,Crossed line 'SolidSolid'
6,0:38:01.422292,85.19656324386597,False,Crossed line 'Broken'
7,0:38:01.677233,85.19656324386597,False,Crossed line 'SolidSolid'
8,0:38:01.777413,85.19656324386597,False,Crossed line 'SolidSolid'
9,0:38:03.095097,86.74572992324829,False,Crossed line 'Broken'
10,0:38:03.468639,87.26432776451111,False,Crossed line 'Broken'
11,0:38:03.468639,87.26432776451111,False,Crossed line 'Broken'
12,0:38:04.513619,88.30896711349487,False,Crossed line 'Broken'
13,0:38:05.017057,88.819833278656,False,Crossed line 'Broken'
14,0:38:06.118389,89.84770798683167,False,Crossed line 'SolidSolid'
15,0:38:06.149080,89.84770798683167,False,Crossed line 'Broken'
16,0:38:06.449101,89.84770798683167,False,Crossed line 'SolidSolid'
17,0:38:06.449101,89.84770798683167,False,Crossed line 'Broken'
18,0:38:08.069549,91.899982213974,False,Crossed line 'SolidSolid'
19,0:38:08.384119,91.899982213974,False,Crossed line 'SolidSolid'
20,0:38:13.054817,96.50930666923523,False,Crossed line 'Broken'
21,0:38:13.106774,96.50930666923523,False,Crossed line 'Broken'
22,0:38:13.690910,97.03414630889893,False,Crossed line 'Broken'
23,0:38:13.862832,97.55177640914917,False,Crossed line 'SolidSolid'
24,0:38:14.306701,98.07726287841797,False,Crossed line 'SolidSolid'
25,0:38:14.346862,98.07726287841797,False,Crossed line 'Broken'
26,0:38:16.463957,100.16621041297913,False,Crossed line 'SolidSolid'
27,0:38:16.501256,100.16621041297913,False,Crossed line 'SolidSolid'
28,0:38:17.000372,100.6952211856842,False,Crossed line 'SolidSolid'
29,0:38:22.547145,105.88730764389038,False,Crossed line 'Broken'
30,0:38:23.015823,106.42439579963684,False,Crossed line 'Broken'
31,0:38:26.324294,110.04842114448547,False,Crossed line 'Broken'
32,0:38:26.670809,110.04842114448547,False,Crossed line 'Broken'
33,0:38:30.774037,114.22718071937561,False,Crossed line 'Broken'
34,0:38:30.956037,114.75259494781494,False,Crossed line 'Solid'
35,0:38:31.580990,115.28108167648315,False,Crossed line 'Solid'
36,0:38:32.512276,116.31241917610168,False,Crossed line 'Broken'
37,0:38:32.625009,116.31241917610168,False,Crossed line 'Solid'
38,0:38:32.911711,116.31241917610168,False,Crossed line 'Broken'
39,0:38:33.019538,116.8146903514862,False,Crossed line 'Solid'
40,0:38:33.370144,116.8146903514862,False,Crossed line 'Broken'
41,0:38:33.594412,117.32527494430542,False,Crossed line 'Broken'
42,0:38:35.351180,118.88063740730286,False,Crossed line 'NONE'
43,0:38:35.394498,118.88063740730286,False,Crossed line 'NONE'
44,0:38:35.463160,118.88063740730286,False,Crossed line 'NONE'
45,0:38:35.797471,119.40748977661133,False,Crossed line 'NONE'
46,0:38:38.011323,121.47635507583618,False,Crossed line 'Solid'
47,0:38:38.239741,122.00200581550598,False,Crossed line 'Solid'
48,0:38:38.710439,122.5123519897461,False,Crossed line 'SolidSolid'
49,0:38:38.822771,122.5123519897461,False,Crossed line 'SolidSolid'
50,0:38:39.173629,122.5123519897461,False,Crossed line 'SolidSolid'
51,0:38:39.522621,123.05316686630249,False,Crossed line 'SolidSolid'
52,0:38:39.721092,123.05316686630249,False,Crossed line 'SolidSolid'
53,0:38:41.550790,125.15636110305786,False,Crossed line 'Broken'
54,0:38:41.755680,125.15636110305786,False,Crossed line 'SolidSolid'
55,0:38:41.817601,125.15636110305786,False,Crossed line 'SolidSolid'
56,0:38:42.123405,125.68624472618103,False,Crossed line 'SolidSolid'
57,0:38:42.190099,125.68624472618103,False,Crossed line 'SolidSolid'
58,0:38:42.650978,126.18865418434143,False,Crossed line 'SolidSolid'
59,0:38:42.690288,126.18865418434143,False,Crossed line 'SolidSolid'
60,0:38:42.851387,126.692378282547,False,Crossed line 'Broken'
61,0:38:43.013600,126.692378282547,False,Crossed line 'SolidSolid'
62,0:38:43.199103,126.692378282547,False,Crossed line 'Broken'
63,0:38:44.592836,128.24870228767395,False,Crossed line 'Broken'
64,0:38:44.787433,128.24870228767395,False,Crossed line 'Broken'
65,0:38:44.822060,128.24870228767395,False,Crossed line 'SolidSolid'
66,0:38:44.955131,128.75503253936768,False,Crossed line 'SolidSolid'
67,0:38:45.650775,129.2668194770813,False,Crossed line 'SolidSolid'
