,Sim_time,Rec_time,Autopilot,Event
0,1:00:07.079027,3.7294809818267822,False,Crossed line 'Broken'
1,1:00:07.479027,3.7294809818267822,False,Crossed line 'Broken'
2,1:00:20.429027,14.556827068328857,False,Crossed line 'Broken'
3,1:00:20.879027,14.556827068328857,False,Crossed line 'Broken'
4,1:00:22.579027,16.143569469451904,False,Crossed line 'Broken'
5,1:00:22.779027,16.143569469451904,False,Crossed line 'Broken'
6,1:01:02.829028,47.92327523231506,False,Crossed line 'Broken'
7,1:01:02.929028,48.449126958847046,False,Crossed line 'Broken'
8,1:01:03.129028,48.449126958847046,False,Crossed line 'Broken'
9,1:01:03.179028,48.449126958847046,False,Crossed line 'Broken'
10,1:01:05.479028,50.57049608230591,False,Crossed line 'Broken'
11,1:01:05.679028,51.07641553878784,False,Crossed line 'Broken'
12,1:01:06.079028,51.595250368118286,False,Crossed line 'Broken'
13,1:01:06.229028,51.595250368118286,False,Crossed line 'Broken'
14,1:01:08.179028,53.1193687915802,False,Crossed line 'Broken'
15,1:01:08.329028,53.64170479774475,False,Crossed line 'Broken'
16,1:01:09.879028,54.6809196472168,False,Crossed line 'Broken'
17,1:01:09.979028,55.211546897888184,False,Crossed line 'Broken'
18,1:01:12.429028,57.298344135284424,False,Crossed line 'Broken'
19,1:01:12.729028,57.298344135284424,False,Crossed line 'Broken'
20,1:01:17.429028,60.88502025604248,False,Crossed line 'Broken'
21,1:01:18.129028,61.91100859642029,False,Crossed line 'Broken'
22,1:01:21.529028,64.44576382637024,False,Crossed line 'Broken'
23,1:01:22.079028,64.95442628860474,False,Crossed line 'Broken'
24,1:01:23.229028,65.46317434310913,False,Crossed line 'Broken'
25,1:01:24.029028,66.49504923820496,False,Crossed line 'Broken'
26,1:01:27.029028,68.61087346076965,False,Crossed line 'Solid'
27,1:01:28.279028,69.65549278259277,False,Crossed line 'Solid'
28,1:01:28.429028,69.65549278259277,False,Crossed line 'Solid'
29,1:01:28.979028,70.15735197067261,False,Crossed line 'Solid'
30,1:01:40.429029,78.41591668128967,False,Crossed line 'Broken'
31,1:01:41.529029,78.95918679237366,False,Crossed line 'Broken'
32,1:01:53.629029,87.16940689086914,False,Crossed line 'Broken'
33,1:01:54.329029,87.67549085617065,False,Crossed line 'Broken'
34,1:01:54.379029,87.67549085617065,False,Crossed line 'Broken'
35,1:01:54.429029,87.67549085617065,False,Crossed line 'Broken'
36,1:01:54.929029,88.18578386306763,False,Crossed line 'Broken'
37,1:01:54.979029,88.18578386306763,False,Crossed line 'Broken'
38,1:01:56.679029,89.21813607215881,True,Crossed line 'Broken'
39,1:01:56.929029,89.21813607215881,True,Crossed line 'Broken'
40,1:03:06.379030,146.01531314849854,True,Crossed line 'Broken'
41,1:03:06.879030,146.54275274276733,True,Crossed line 'Broken'
42,1:03:10.679030,149.6225221157074,False,Crossed line 'Broken'
43,1:03:10.829030,149.6225221157074,False,Crossed line 'Broken'
44,1:03:11.079030,150.12923741340637,False,Crossed line 'Broken'
45,1:03:11.229030,150.12923741340637,False,Crossed line 'Broken'
46,1:03:12.429030,151.16376328468323,False,Crossed line 'Solid'
47,1:03:12.829030,151.70058345794678,False,Crossed line 'Solid'
48,1:03:20.379030,157.35417819023132,False,Crossed line 'Broken'
49,1:03:21.229030,157.913959980011,False,Crossed line 'Broken'
50,1:03:23.129030,159.4683301448822,False,Crossed line 'Broken'
51,1:03:23.479030,159.4683301448822,False,Crossed line 'Broken'
52,1:03:24.229030,159.99347448349,False,Crossed line 'Broken'
53,1:03:24.529030,160.4951798915863,False,Crossed line 'Broken'
54,1:03:24.779030,160.4951798915863,False,Crossed line 'Solid'
55,1:03:24.979030,160.4951798915863,False,Crossed line 'Solid'
56,1:03:26.129030,161.58426022529602,False,Crossed line 'Solid'
57,1:03:26.329030,161.58426022529602,False,Crossed line 'Solid'
58,1:03:28.879030,163.67954301834106,False,Crossed line 'Broken'
59,1:03:29.079030,163.67954301834106,False,Crossed line 'Broken'
60,1:03:29.479030,164.20029544830322,False,Crossed line 'Broken'
61,1:03:29.629030,164.20029544830322,False,Crossed line 'Broken'
62,1:03:30.279030,164.7017307281494,False,Crossed line 'Broken'
63,1:03:30.429030,164.7017307281494,False,Crossed line 'Broken'
64,1:03:32.629030,166.231507062912,False,Crossed line 'Broken'
65,1:03:32.829030,166.74719142913818,False,Crossed line 'Broken'
66,1:03:32.929030,166.74719142913818,False,Crossed line 'Broken'
67,1:03:33.029030,166.74719142913818,False,Crossed line 'Broken'
68,1:03:33.079030,166.74719142913818,False,Crossed line 'Broken'
69,1:03:33.429030,166.74719142913818,False,Crossed line 'Broken'
70,1:03:33.579030,167.26855516433716,False,Crossed line 'Broken'
71,1:03:33.729030,167.26855516433716,False,Crossed line 'Broken'
72,1:03:33.779030,167.26855516433716,False,Crossed line 'Broken'
73,1:03:33.879030,167.26855516433716,False,Crossed line 'Broken'
74,1:03:33.929030,167.26855516433716,False,Crossed line 'Broken'
