,Sim_time,Rec_time,Autopilot,Obstacle_Detected,Distance_from_Obstacle
0,0:16:57.632912,1.0454139709472656,True,vehicle.toyota.prius,20.95981216430664
1,0:16:57.682912,1.0454139709472656,True,vehicle.toyota.prius,20.390422821044922
2,0:16:57.732912,1.0454139709472656,True,vehicle.toyota.prius,19.855960845947266
3,0:16:57.782912,1.0454139709472656,True,vehicle.toyota.prius,19.414310455322266
4,0:16:57.832912,1.0454139709472656,True,vehicle.toyota.prius,19.041048049926758
5,0:16:57.882912,1.548076868057251,True,vehicle.toyota.prius,18.668840408325195
6,0:16:57.932912,1.548076868057251,True,vehicle.toyota.prius,18.338787078857422
7,0:16:57.982912,1.548076868057251,True,vehicle.toyota.prius,17.998825073242188
8,0:16:58.032912,1.548076868057251,True,vehicle.toyota.prius,17.627958297729492
9,0:16:58.082912,1.548076868057251,True,vehicle.toyota.prius,17.242971420288086
10,0:16:58.132912,1.548076868057251,True,vehicle.toyota.prius,16.8471622467041
11,0:16:58.182912,1.548076868057251,True,vehicle.toyota.prius,16.451801300048828
12,0:16:58.232912,1.548076868057251,True,vehicle.toyota.prius,16.058931350708008
13,0:16:58.282912,1.548076868057251,True,vehicle.toyota.prius,15.647573471069336
14,0:16:58.332912,1.548076868057251,True,vehicle.toyota.prius,15.223971366882324
15,0:16:58.382912,1.548076868057251,True,vehicle.toyota.prius,14.82337760925293
16,0:16:58.432912,1.548076868057251,True,vehicle.toyota.prius,14.445640563964844
17,0:16:58.482912,1.548076868057251,True,vehicle.toyota.prius,14.081640243530273
18,0:16:58.532912,1.548076868057251,True,vehicle.toyota.prius,13.70659065246582
19,0:16:58.582912,2.055684804916382,True,vehicle.toyota.prius,13.319609642028809
20,0:16:58.632912,2.055684804916382,True,vehicle.toyota.prius,12.915948867797852
21,0:16:58.682912,2.055684804916382,True,vehicle.toyota.prius,12.575841903686523
22,0:16:58.732912,2.055684804916382,True,vehicle.toyota.prius,12.340926170349121
23,0:16:58.782912,2.055684804916382,True,vehicle.toyota.prius,14.420427322387695
24,0:16:58.832912,2.055684804916382,True,vehicle.toyota.prius,13.987923622131348
25,0:16:58.882912,2.055684804916382,True,vehicle.toyota.prius,13.5039644241333
26,0:16:58.932912,2.055684804916382,True,vehicle.toyota.prius,12.962542533874512
27,0:16:58.982912,2.055684804916382,True,vehicle.toyota.prius,12.36186408996582
28,0:16:59.032912,2.055684804916382,True,vehicle.toyota.prius,11.650737762451172
29,0:16:59.082912,2.055684804916382,True,vehicle.toyota.prius,8.583836555480957
30,0:16:59.132912,2.055684804916382,True,vehicle.toyota.prius,7.5853190422058105
31,0:16:59.182912,2.055684804916382,True,vehicle.toyota.prius,6.693577766418457
32,0:16:59.232912,2.055684804916382,True,vehicle.toyota.prius,5.908905029296875
33,0:16:59.282912,2.569873571395874,True,vehicle.toyota.prius,5.1755523681640625
34,0:16:59.332912,2.569873571395874,True,vehicle.toyota.prius,4.444003582000732
35,0:16:59.382912,2.569873571395874,True,vehicle.toyota.prius,3.758904457092285
36,0:16:59.432912,2.569873571395874,True,vehicle.toyota.prius,3.1074962615966797
37,0:16:59.482912,2.569873571395874,True,vehicle.toyota.prius,2.4861297607421875
38,0:16:59.532912,2.569873571395874,True,vehicle.toyota.prius,1.8806259632110596
39,0:16:59.582912,2.569873571395874,True,vehicle.toyota.prius,1.4326391220092773
40,0:16:59.632912,2.569873571395874,True,vehicle.toyota.prius,1.5254327058792114
41,0:16:59.682912,2.569873571395874,True,vehicle.toyota.prius,1.6533921957015991
42,0:16:59.732912,2.569873571395874,True,vehicle.toyota.prius,1.7801177501678467
43,0:16:59.782912,2.569873571395874,True,vehicle.toyota.prius,1.9351924657821655
44,0:16:59.832912,2.569873571395874,True,vehicle.toyota.prius,2.1082098484039307
45,0:16:59.882912,2.569873571395874,True,vehicle.toyota.prius,2.2734036445617676
46,0:16:59.932912,2.569873571395874,True,vehicle.toyota.prius,2.5036675930023193
47,0:16:59.982912,3.0886075496673584,True,vehicle.toyota.prius,2.8113889694213867
48,0:17:00.032912,3.0886075496673584,True,vehicle.toyota.prius,3.2119803428649902
