,Sim_time,Rec_time,Autopilot,Event
0,0:41:52.018420,9.944377660751343,False,Crossed line 'Broken'
1,0:41:52.325270,10.449424505233765,False,Crossed line 'Broken'
2,0:41:53.000965,10.973150491714478,False,Crossed line 'Broken'
3,0:41:53.321243,11.47917103767395,False,Crossed line 'Broken'
4,0:41:53.876350,11.988237619400024,False,Crossed line 'Broken'
5,0:41:54.068818,11.988237619400024,False,Crossed line 'Broken'
6,0:41:54.177270,12.501038312911987,False,Crossed line 'Broken'
7,0:41:54.358937,12.501038312911987,False,Crossed line 'Broken'
8,0:41:54.675705,13.024811029434204,False,Crossed line 'Broken'
9,0:41:54.844305,13.024811029434204,False,Crossed line 'Broken'
10,0:41:54.961076,13.024811029434204,False,Crossed line 'Broken'
11,0:41:55.076523,13.024811029434204,False,Crossed line 'Broken'
12,0:41:56.405115,14.57198429107666,False,Crossed line 'Broken'
13,0:41:56.818329,15.087897062301636,False,Crossed line 'Broken'
14,0:41:56.846417,15.087897062301636,False,Crossed line 'Broken'
15,0:41:57.017949,15.087897062301636,False,Crossed line 'Broken'
16,0:41:57.071186,15.087897062301636,False,Crossed line 'Broken'
17,0:41:57.425543,15.592825889587402,False,Crossed line 'Broken'
18,0:41:57.627594,15.592825889587402,False,Crossed line 'Broken' and 'Solid'
19,0:41:57.653124,15.592825889587402,False,Crossed line 'Broken'
20,0:41:57.769096,16.120769739151,False,Crossed line 'Solid'
21,0:41:57.825117,16.120769739151,False,Crossed line 'Solid'
22,0:41:58.007564,16.120769739151,False,Crossed line 'Solid'
23,0:42:02.166576,20.304441928863525,False,Crossed line 'Solid'
24,0:42:02.324902,20.304441928863525,False,Crossed line 'Solid'
25,0:42:02.538152,20.830516815185547,False,Crossed line 'Broken' and 'Solid'
26,0:42:02.676311,20.830516815185547,False,Crossed line 'Solid'
27,0:42:02.712219,20.830516815185547,False,Crossed line 'Broken'
28,0:42:02.902496,20.830516815185547,False,Crossed line 'Broken'
29,0:42:02.968024,21.335190534591675,False,Crossed line 'Broken'
30,0:42:03.063299,21.335190534591675,False,Crossed line 'Broken'
31,0:42:03.305872,21.335190534591675,False,Crossed line 'Broken'
32,0:42:04.323443,22.35454773902893,False,Crossed line 'Broken'
33,0:42:04.361116,22.35454773902893,False,Crossed line 'Broken'
34,0:42:04.556703,22.858707666397095,False,Crossed line 'Broken'
35,0:42:04.628488,22.858707666397095,False,Crossed line 'Broken'
36,0:42:06.232238,24.4368839263916,False,Crossed line 'Broken'
37,0:42:06.426283,24.4368839263916,False,Crossed line 'Broken'
38,0:42:06.612482,24.955826997756958,False,Crossed line 'Broken'
39,0:42:08.206807,26.517613172531128,False,Crossed line 'Broken'
40,0:42:08.407750,26.517613172531128,False,Crossed line 'Broken'
41,0:42:08.513166,26.517613172531128,False,Crossed line 'Broken'
42,0:42:08.588802,27.039138555526733,False,Crossed line 'Broken'
43,0:42:10.451648,28.568607568740845,False,Crossed line 'Broken'
44,0:42:10.887345,29.095207452774048,False,Crossed line 'Broken'
45,0:42:11.448502,29.605246782302856,False,Crossed line 'Broken'
46,0:42:11.752294,30.11522078514099,False,Crossed line 'Broken'
47,0:42:12.341223,30.618253469467163,False,Crossed line 'Broken'
48,0:42:12.612959,30.618253469467163,False,Crossed line 'Broken'
49,0:43:06.379428,84.7113938331604,False,Crossed line 'Broken'
50,0:43:06.591325,84.7113938331604,False,Crossed line 'Broken'
51,0:43:12.265194,90.41459560394287,False,Crossed line 'Broken'
52,0:43:12.430344,90.41459560394287,False,Crossed line 'Broken'
53,0:43:12.718426,90.93709564208984,False,Crossed line 'Broken'
54,0:43:12.997521,91.43900752067566,False,Crossed line 'Broken'
55,0:43:13.458339,91.43900752067566,False,Crossed line 'Broken'
56,0:43:13.600938,91.9677939414978,False,Crossed line 'Broken'
57,0:43:14.095393,92.49518299102783,False,Crossed line 'Broken'
58,0:43:14.191271,92.49518299102783,False,Crossed line 'Broken'
59,0:43:14.724258,93.01887798309326,False,Crossed line 'Broken'
60,0:43:14.822185,93.01887798309326,False,Crossed line 'Broken'
61,0:43:15.497523,93.53046417236328,False,Crossed line 'Broken'
62,0:43:15.601815,94.04354333877563,False,Crossed line 'Broken'
63,0:43:16.323613,94.56119346618652,False,Crossed line 'NONE'
64,0:43:16.462306,94.56119346618652,False,Crossed line 'NONE'
65,0:43:18.457907,96.62128329277039,False,Crossed line 'Solid'
66,0:43:19.052773,97.14258527755737,False,Crossed line 'Solid'
67,0:43:19.275305,97.64777445793152,False,Crossed line 'Solid'
68,0:43:19.477605,97.64777445793152,False,Crossed line 'Solid'
69,0:43:19.538661,97.64777445793152,False,Crossed line 'Solid'
70,0:43:19.720266,98.15553641319275,False,Crossed line 'Solid'
71,0:43:19.754079,98.15553641319275,False,Crossed line 'Solid'
72,0:43:19.938117,98.15553641319275,False,Crossed line 'Solid'
73,0:43:20.085943,98.15553641319275,False,Crossed line 'Solid'
74,0:43:20.844917,99.18873882293701,False,Crossed line 'Solid'
75,0:43:21.162802,99.18873882293701,False,Crossed line 'Solid'
76,0:43:23.037174,101.30035948753357,False,Crossed line 'Solid'
77,0:43:23.135353,101.30035948753357,False,Crossed line 'Solid'
78,0:43:23.724065,101.82556080818176,False,Crossed line 'Solid'
79,0:43:23.810064,101.82556080818176,False,Crossed line 'Solid'
80,0:43:24.011280,102.35362839698792,False,Crossed line 'Solid'
81,0:43:24.330911,102.35362839698792,False,Crossed line 'Solid'
82,0:43:24.653101,102.86092710494995,False,Crossed line 'Solid'
83,0:43:25.033746,103.37344646453857,False,Crossed line 'Solid'
84,0:43:25.725509,103.8827874660492,False,Crossed line 'Solid'
85,0:43:26.042439,104.41823935508728,False,Crossed line 'Solid'
86,0:43:32.401537,110.60756301879883,False,Crossed line 'Solid'
87,0:43:32.647624,110.60756301879883,False,Crossed line 'Solid'
88,0:43:32.822120,111.11520409584045,False,Crossed line 'Solid'
89,0:43:32.905088,111.11520409584045,False,Crossed line 'Broken'
90,0:43:33.114555,111.11520409584045,False,Crossed line 'Broken'
91,0:43:33.494201,111.63263463973999,False,Crossed line 'Broken'
92,0:43:33.818737,112.164466381073,False,Crossed line 'Solid'
93,0:43:33.818737,112.164466381073,False,Crossed line 'Broken'
94,0:43:33.979555,112.164466381073,False,Crossed line 'Solid'
95,0:43:34.037169,112.164466381073,False,Crossed line 'Solid'
96,0:43:34.240329,112.67363858222961,False,Crossed line 'Solid'
97,0:43:34.272513,112.67363858222961,False,Crossed line 'Solid'
98,0:43:34.477657,112.67363858222961,False,Crossed line 'Solid'
99,0:43:34.699994,112.67363858222961,False,Crossed line 'Broken'
100,0:43:34.699994,112.67363858222961,False,Crossed line 'Solid'
101,0:43:34.841961,113.18195676803589,False,Crossed line 'Broken'
102,0:43:34.868968,113.18195676803589,False,Crossed line 'Broken'
103,0:43:35.056137,113.18195676803589,False,Crossed line 'Broken' and 'Solid'
104,0:43:35.243116,113.18195676803589,False,Crossed line 'Solid'
105,0:43:36.868094,115.23468542098999,False,Crossed line 'Solid'
106,0:43:37.097455,115.23468542098999,False,Crossed line 'Solid'
107,0:43:38.417984,116.76533675193787,False,Crossed line 'Solid'
108,0:43:38.848107,116.76533675193787,False,Crossed line 'Solid'
109,0:43:48.103801,126.5312340259552,False,Crossed line 'Broken'
110,0:43:48.392486,126.5312340259552,False,Crossed line 'Broken'
111,0:43:48.480671,126.5312340259552,False,Crossed line 'Broken'
112,0:43:48.702549,127.03483557701111,False,Crossed line 'Broken'
113,0:43:49.024587,127.03483557701111,False,Crossed line 'Solid'
114,0:43:49.154940,127.55690503120422,False,Crossed line 'Broken'
115,0:43:49.250793,127.55690503120422,False,Crossed line 'Solid'
116,0:43:49.342288,127.55690503120422,False,Crossed line 'Broken'
117,0:43:49.581310,127.55690503120422,False,Crossed line 'Broken'
118,0:43:49.663779,128.06482458114624,False,Crossed line 'Broken'
119,0:43:49.719456,128.06482458114624,False,Crossed line 'Broken'
120,0:43:49.804110,128.06482458114624,False,Crossed line 'Broken'
121,0:43:50.017707,128.06482458114624,False,Crossed line 'Broken'
122,0:43:50.041957,128.06482458114624,False,Crossed line 'Broken'
123,0:43:50.226583,128.5870099067688,False,Crossed line 'Broken'
124,0:43:50.337556,128.5870099067688,False,Crossed line 'Broken'
125,0:43:52.313672,130.63771390914917,False,Crossed line 'Broken'
126,0:43:53.134459,131.14344596862793,False,Crossed line 'Broken'
127,0:43:54.512759,132.69342041015625,False,Crossed line 'Broken'
128,0:43:54.876298,133.21628141403198,False,Crossed line 'Broken'
129,0:43:54.936360,133.21628141403198,False,Crossed line 'Broken'
130,0:43:55.313637,133.7167398929596,False,Crossed line 'Broken'
131,0:43:55.584456,133.7167398929596,False,Crossed line 'Broken'
132,0:43:55.642287,133.7167398929596,False,Crossed line 'Broken'
133,0:43:55.870150,134.23834037780762,False,Crossed line 'Broken'
134,0:43:57.863188,135.77403664588928,False,Crossed line 'Solid'
135,0:44:00.654635,138.89617228507996,False,Crossed line 'Broken'
136,0:44:00.866145,138.89617228507996,False,Crossed line 'Broken'
137,0:44:00.988934,139.40211057662964,False,Crossed line 'Broken'
138,0:44:01.335890,139.40211057662964,False,Crossed line 'Broken'
139,0:44:01.687820,139.92323899269104,False,Crossed line 'Broken'
140,0:44:01.959314,139.92323899269104,False,Crossed line 'Broken'
141,0:44:02.075977,140.42839097976685,False,Crossed line 'Broken'
142,0:44:02.108047,140.42839097976685,False,Crossed line 'Broken'
143,0:44:02.380313,140.42839097976685,False,Crossed line 'Broken'
144,0:44:02.380313,140.42839097976685,False,Crossed line 'Broken'
145,0:44:02.410958,140.42839097976685,False,Crossed line 'Broken'
146,0:44:02.613620,140.93406319618225,False,Crossed line 'Broken'
147,0:44:02.642517,140.93406319618225,False,Crossed line 'Broken' and 'Solid'
148,0:44:02.762602,140.93406319618225,False,Crossed line 'Solid'
149,0:44:02.910666,140.93406319618225,False,Crossed line 'Solid'
150,0:44:03.032015,141.45834279060364,False,Crossed line 'Solid'
151,0:44:08.523768,146.5483729839325,False,Crossed line 'Solid'
152,0:44:08.603844,147.06068801879883,False,Crossed line 'Solid'
153,0:44:08.738204,147.06068801879883,False,Crossed line 'Solid'
154,0:44:08.793399,147.06068801879883,False,Crossed line 'Broken'
155,0:44:08.842858,147.06068801879883,False,Crossed line 'Solid'
156,0:44:08.923795,147.06068801879883,False,Crossed line 'Broken'
157,0:44:08.987385,147.06068801879883,False,Crossed line 'Broken'
158,0:44:09.129450,147.5638153553009,False,Crossed line 'Broken'
159,0:44:09.310116,147.5638153553009,False,Crossed line 'Broken'
160,0:44:09.420507,147.5638153553009,False,Crossed line 'Broken'
161,0:44:09.565968,147.5638153553009,False,Crossed line 'Broken'
162,0:44:11.663794,149.60283613204956,False,Crossed line 'Broken'
163,0:44:11.882382,150.13522863388062,False,Crossed line 'Broken'
164,0:44:13.837689,152.21026968955994,False,Crossed line 'Solid'
165,0:44:14.017395,152.21026968955994,False,Crossed line 'Solid'
166,0:44:23.265419,161.52259755134583,False,Crossed line 'Solid'
167,0:44:23.599982,162.03851056098938,False,Crossed line 'Solid'
168,0:44:23.714997,162.03851056098938,False,Crossed line 'Solid'
169,0:44:24.014071,162.03851056098938,False,Crossed line 'Solid'
170,0:44:24.094804,162.03851056098938,False,Crossed line 'Broken'
171,0:44:24.393456,162.55285620689392,False,Crossed line 'Broken'
172,0:44:24.448806,162.55285620689392,False,Crossed line 'Broken'
173,0:44:24.767784,163.0684883594513,False,Crossed line 'Broken'
174,0:44:24.842381,163.0684883594513,False,Crossed line 'Broken'
175,0:44:25.097657,163.0684883594513,False,Crossed line 'Broken'
176,0:44:25.141811,163.57463431358337,False,Crossed line 'Broken'
177,0:44:25.391259,163.57463431358337,False,Crossed line 'Broken'
178,0:44:25.597752,163.57463431358337,False,Crossed line 'Broken'
179,0:44:25.629607,163.57463431358337,False,Crossed line 'Broken'
180,0:44:25.781900,164.08168530464172,False,Crossed line 'Broken'
181,0:44:25.821374,164.08168530464172,False,Crossed line 'Broken'
182,0:44:25.942985,164.08168530464172,False,Crossed line 'Broken'
183,0:44:26.042652,164.08168530464172,False,Crossed line 'Broken'
184,0:44:26.096076,164.08168530464172,False,Crossed line 'Solid'
185,0:44:26.149220,164.08168530464172,False,Crossed line 'Broken'
186,0:44:26.182159,164.5872130393982,False,Crossed line 'Solid'
187,0:44:26.328533,164.5872130393982,False,Crossed line 'Solid'
188,0:44:26.422219,164.5872130393982,False,Crossed line 'Solid'
