,Sim_time,Rec_time,Autopilot,Obstacle_Detected,Distance_from_Obstacle
0,0:32:46.941032,23.56025218963623,True,vehicle.ford.ambulance,23.33252716064453
1,0:32:46.991032,23.56025218963623,True,vehicle.ford.ambulance,22.080625534057617
2,0:32:47.041032,23.56025218963623,True,vehicle.ford.ambulance,21.637378692626953
3,0:32:47.091032,23.56025218963623,True,vehicle.ford.ambulance,21.456092834472656
4,0:32:47.141032,23.56025218963623,True,vehicle.ford.ambulance,21.400772094726562
5,0:32:47.191032,23.56025218963623,True,vehicle.ford.ambulance,21.389877319335938
6,0:32:47.241032,23.56025218963623,True,vehicle.ford.ambulance,21.376760482788086
7,0:32:47.291032,23.56025218963623,True,vehicle.mercedes.coupe,19.33968734741211
8,0:32:47.341032,23.56025218963623,True,vehicle.mercedes.coupe,18.45635223388672
9,0:32:47.391032,23.56025218963623,True,vehicle.mercedes.coupe,18.054357528686523
10,0:32:47.441032,24.086171865463257,True,vehicle.mercedes.coupe,17.83504295349121
11,0:32:47.491032,24.086171865463257,True,vehicle.mercedes.coupe,17.757253646850586
12,0:32:47.541032,24.086171865463257,True,vehicle.mercedes.coupe,17.750701904296875
13,0:32:47.591032,24.086171865463257,True,vehicle.mercedes.coupe,17.761314392089844
14,0:32:47.641032,24.086171865463257,True,vehicle.mercedes.coupe,17.834875106811523
15,0:32:47.691032,24.086171865463257,True,vehicle.mercedes.coupe,17.918109893798828
16,0:32:47.741032,24.086171865463257,True,vehicle.mercedes.coupe,17.92699432373047
17,0:32:47.791032,24.086171865463257,True,vehicle.mercedes.coupe,17.93686866760254
18,0:32:47.841032,24.086171865463257,True,vehicle.mercedes.coupe,17.938634872436523
19,0:32:47.891032,24.086171865463257,True,vehicle.mercedes.coupe,17.775283813476562
20,0:32:47.941032,24.086171865463257,True,vehicle.mercedes.coupe,17.719614028930664
21,0:32:47.991032,24.086171865463257,True,vehicle.mercedes.coupe,17.718433380126953
22,0:32:48.041032,24.086171865463257,True,vehicle.mercedes.coupe,17.734840393066406
23,0:32:48.091032,24.086171865463257,True,vehicle.mercedes.coupe,17.84076690673828
24,0:32:48.141032,24.086171865463257,True,vehicle.mercedes.coupe,18.122522354125977
25,0:32:48.191032,24.086171865463257,True,vehicle.mercedes.coupe,19.001911163330078
26,0:32:48.241032,24.086171865463257,True,vehicle.bmw.grandtourer,28.521102905273438
27,0:32:48.291032,24.614485263824463,True,vehicle.bmw.grandtourer,28.468679428100586
28,0:32:48.341032,24.614485263824463,True,vehicle.bmw.grandtourer,28.303571701049805
29,0:32:48.391032,24.614485263824463,True,vehicle.bmw.grandtourer,28.260963439941406
30,0:32:48.441032,24.614485263824463,True,vehicle.bmw.grandtourer,28.235790252685547
31,0:32:48.491032,24.614485263824463,True,vehicle.bmw.grandtourer,28.230257034301758
32,0:32:48.541032,24.614485263824463,True,vehicle.bmw.grandtourer,28.340791702270508
33,0:32:48.591032,24.614485263824463,True,vehicle.bmw.grandtourer,28.63439178466797
34,0:33:40.291033,64.70585536956787,True,vehicle.ford.ambulance,29.383485794067383
35,0:33:40.341033,64.70585536956787,True,vehicle.ford.ambulance,28.347566604614258
36,0:33:40.391033,64.70585536956787,True,vehicle.ford.ambulance,27.324899673461914
37,0:33:40.441033,64.70585536956787,True,vehicle.ford.ambulance,26.323694229125977
38,0:33:40.491033,64.70585536956787,True,vehicle.ford.ambulance,25.34308624267578
39,0:33:40.541033,64.70585536956787,True,vehicle.ford.ambulance,24.380083084106445
40,0:33:40.591033,64.70585536956787,True,vehicle.ford.ambulance,23.43438720703125
